VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
13019,11321,Savitha Setty,28,F,0
13020,11322,Geeta Iyer,27,F,0
13021,11323,Pooja Poojary,69,F,0
13022,11324,Mahesh Gowda,43,M,0
13023,11325,Roopa Naidu,40,F,0
13024,11326,Nandini Poojary,60,F,0
13025,11327,Deepa Patil,8,F,0
13026,11328,Shivaraj Bhat,51,M,0
13027,11329,Prakash Setty,62,M,0
13028,11330,Shwetha Rao,31,F,0
13029,11331,Yogesh Reddy,42,M,0
13030,11331,Mahesh Reddy,33,M,0
13031,11332,Roopa Gowda,33,F,0
13032,11333,Geeta Reddy,18,F,0
13033,11333,Ganesh Patil,62,M,0
13034,11334,Priya Kumar,5,F,0
13035,11335,Anita Setty,23,F,0
13036,11336,Shivaraj Hegde,32,M,0
13037,11337,Ganesh Naik,58,M,0
13038,11337,Savitha Naik,73,F,0
13039,11338,Suresh Setty,30,M,0
13040,11339,Shivaraj Hegde,56,M,0
13041,11340,Santosh Iyer,40,M,0
13042,11341,Savitha Naik,54,F,0
13043,11342,Raghu Naidu,31,M,0
13044,11343,Manjula Naidu,9,F,0
13045,11344,Sunita Setty,14,F,0
13046,11345,Suresh Poojary,21,M,0
13047,11346,Raghu Bhat,61,M,0
13048,11347,Priya Naik,36,F,0
13049,11348,Nagaraj Hegde,46,M,0
13050,11349,Shivaraj Bhat,41,M,0
13051,11350,Shivaraj Kumar,36,M,0
13052,11350,Naveen Iyer,12,M,0
13053,11351,Mahesh Reddy,30,M,0
13054,11352,Vidya Iyer,22,F,0
13055,11353,Sunita Gowda,24,F,0
13056,11354,Nandini Reddy,7,F,0
13057,11355,Suresh Hegde,49,M,0
13058,11356,Geeta Reddy,69,F,0
13059,11357,Rekha Patil,37,F,0
13060,11357,Savitha Shetty,49,F,0
13061,11358,Suresh Bhat,74,M,0
13062,11359,Suresh Hegde,35,M,0
13063,11360,Suresh Shetty,15,M,0
13064,11361,Shobha Naidu,32,F,0
13065,11362,Kumar Poojary,14,M,0
13066,11363,Manjunath Poojary,33,M,0
13067,11364,Roopa Kumar,7,F,0
13068,11365,Prakash Poojary,42,M,0
13069,11366,Priya Kumar,23,F,0
13070,11367,Santosh Bhat,60,M,0
13071,11368,Deepa Setty,44,F,0
13072,11369,Bhagya Kumar,32,F,0
13073,11370,Savitha Patil,60,F,0
13074,11370,Anita Bhat,62,F,0
13075,11371,Ramesh Shetty,49,M,0
13076,11371,Geeta Kumar,54,F,0
13077,11372,Sowmya Setty,19,F,0
13078,11373,Santosh Naik,10,M,0
13079,11374,Sunita Kumar,17,F,0
13080,11375,Harish Achar,56,M,0
13081,11375,Suresh Achar,46,M,0
13082,11376,Manjunath Naik,55,M,0
13083,11377,Vidya Hegde,73,F,0
13084,11378,Lakshmi Rao,24,F,0
13085,11379,Kavya Achar,29,F,0
13086,11380,Naveen Kumar,48,M,0
13087,11381,Vijay Kumar,57,M,0
13088,11382,Ganesh Iyer,42,M,0
13089,11383,Srinivas Murthy,35,M,0
13090,11384,Ramesh Hegde,41,M,0
13091,11385,Nagaraj Setty,10,M,0
13092,11386,Kumar Hegde,47,M,0
13093,11387,Manjunath Iyer,11,M,0
13094,11388,Priya Patil,13,F,0
13095,11389,Nagaraj Iyer,52,M,0
13096,11390,Geeta Reddy,10,F,0
13097,11391,Ravi Hegde,45,M,0
13098,11392,Girish Setty,74,M,0
13099,11393,Raghu Hegde,32,M,0
13100,11394,Roopa Hegde,14,F,0
13101,11395,Basavaraj Kumar,60,M,0
13102,11395,Girish Reddy,30,M,0
13103,11396,Anita Murthy,34,F,0
13104,11397,Shobha Murthy,66,F,0
13105,11397,Shobha Patil,59,F,0
13106,11398,Bhagya Gowda,36,F,0
13107,11399,Prakash Setty,37,M,0
13108,11400,Pooja Iyer,24,F,0
13109,11401,Sunita Naidu,58,F,0
13110,11402,Chaya Reddy,34,F,0
13111,11403,Kumar Bhat,52,M,0
13112,11403,Ramesh Patil,45,M,0
13113,11404,Vidya Reddy,28,F,0
13114,11405,Chaya Rao,63,F,0
13115,11406,Deepa Rao,28,F,0
13116,11407,Kumar Reddy,73,M,0
13117,11408,Ramesh Bhat,32,M,0
13118,11409,Vidya Naik,25,F,0
13119,11410,Shobha Bhat,47,F,0
13120,11411,Vidya Hegde,24,F,0
13121,11412,Anita Naidu,48,F,0
13122,11412,Naveen Poojary,41,M,0
13123,11413,Naveen Iyer,35,M,0
13124,11414,Rekha Kumar,58,F,0
13125,11415,Radha Naidu,72,F,0
13126,11416,Ganesh Rao,7,M,0
13127,11416,Pooja Gowda,64,F,0
13128,11417,Nagaraj Iyer,69,M,0
13129,11418,Vidya Kumar,64,F,0
13130,11419,Geeta Kumar,55,F,0
13131,11419,Nagaraj Shetty,59,M,0
13132,11420,Harish Hegde,58,M,0
13133,11421,Vidya Iyer,45,F,0
13134,11422,Vijay Setty,6,M,0
13135,11423,Geeta Naik,54,F,0
13136,11424,Ganesh Kumar,9,M,0
13137,11424,Manjula Hegde,13,F,0
13138,11425,Vijay Gowda,5,M,0
13139,11426,Pooja Reddy,65,F,0
13140,11427,Nagaraj Poojary,67,M,0
13141,11427,Prakash Setty,65,M,0
13142,11428,Raghu Naik,75,M,0
13143,11429,Sowmya Bhat,29,F,0
13144,11430,Vijay Rao,32,M,0
13145,11431,Girish Bhat,65,M,0
13146,11432,Shwetha Murthy,28,F,0
13147,11432,Shivaraj Shetty,24,M,0
13148,11433,Santosh Achar,48,M,0
13149,11434,Anita Naidu,43,F,0
13150,11435,Anil Iyer,75,M,0
13151,11436,Vijay Kumar,12,M,0
13152,11437,Basavaraj Bhat,69,M,0
13153,11437,Bhagya Naik,55,F,0
13154,11438,Basavaraj Iyer,59,M,0
13155,11439,Suresh Hegde,62,M,0
13156,11440,Girish Bhat,71,M,0
13157,11441,Ganesh Naik,32,M,0
13158,11442,Priya Reddy,37,F,0
13159,11443,Girish Patil,41,M,0
13160,11444,Santosh Shetty,49,M,0
13161,11445,Mahesh Setty,17,M,0
13162,11446,Roopa Kumar,73,F,0
13163,11447,Priya Iyer,14,F,0
13164,11448,Pooja Rao,69,F,0
13165,11448,Rekha Iyer,7,F,0
13166,11449,Radha Poojary,68,F,0
13167,11449,Deepa Gowda,49,F,0
13168,11450,Nandini Bhat,34,F,0
13169,11450,Manjula Reddy,35,F,0
13170,11451,Deepa Hegde,21,F,0
13171,11451,Yogesh Gowda,63,M,0
13172,11452,Nagaraj Iyer,43,M,0
13173,11452,Suresh Naik,5,M,0
13174,11453,Girish Shetty,74,M,0
13175,11454,Anita Iyer,60,F,0
13176,11455,Chaya Gowda,27,F,0
13177,11456,Vijay Patil,53,M,0
13178,11457,Geeta Hegde,70,F,0
13179,11458,Shivaraj Hegde,18,M,0
13180,11459,Ganesh Setty,23,M,0
13181,11460,Basavaraj Setty,28,M,0
13182,11461,Shwetha Rao,12,F,0
13183,11462,Manjunath Patil,55,M,0
13184,11463,Kumar Achar,50,M,0
13185,11464,Mahesh Hegde,17,M,0
13186,11464,Shobha Shetty,30,F,0
13187,11465,Suresh Poojary,75,M,0
13188,11466,Srinivas Reddy,61,M,0
13189,11467,Mahesh Setty,36,M,0
13190,11467,Priya Iyer,18,F,0
13191,11468,Shivaraj Poojary,29,M,0
13192,11469,Roopa Naidu,47,F,0
13193,11470,Rekha Naik,43,F,0
13194,11471,Vijay Naik,52,M,0
13195,11472,Prakash Poojary,28,M,0
13196,11473,Kavya Bhat,51,F,0
13197,11474,Harish Iyer,72,M,0
13198,11474,Raghu Hegde,12,M,0
13199,11475,Manjunath Kumar,25,M,0
13200,11476,Mahesh Iyer,48,M,0
13201,11477,Manjula Kumar,10,F,0
13202,11477,Kumar Naidu,65,M,0
13203,11478,Srinivas Bhat,7,M,0
13204,11479,Shwetha Bhat,47,F,0
13205,11480,Santosh Kumar,67,M,0
13206,11481,Roopa Achar,31,F,0
13207,11482,Priya Bhat,60,F,0
13208,11483,Ravi Naidu,15,M,0
13209,11484,Srinivas Kumar,36,M,0
13210,11484,Deepa Gowda,29,F,0
13211,11485,Naveen Rao,28,M,0
13212,11486,Rekha Setty,7,F,0
13213,11487,Naveen Bhat,51,M,0
13214,11488,Radha Hegde,23,F,0
13215,11489,Sowmya Rao,11,F,0
13216,11489,Shobha Poojary,40,F,0
13217,11490,Yogesh Patil,19,M,0
13218,11490,Deepa Poojary,64,F,0
13219,11491,Manjula Gowda,66,F,0
13220,11492,Ramesh Iyer,70,M,0
13221,11493,Kumar Poojary,39,M,0
13222,11494,Raghu Murthy,9,M,0
13223,11495,Geeta Reddy,12,F,0
13224,11496,Rekha Bhat,75,F,0
13225,11497,Anil Shetty,70,M,0
13226,11498,Nandini Rao,75,F,0
13227,11499,Rekha Kumar,54,F,0
13228,11500,Anita Naidu,49,F,0
13229,11501,Priya Poojary,52,F,0
13230,11502,Priya Poojary,59,F,0
13231,11503,Manjunath Naidu,17,M,0
13232,11504,Lakshmi Kumar,30,F,0
13233,11505,Harish Gowda,13,M,0
13234,11506,Santosh Naidu,36,M,0
13235,11507,Savitha Shetty,20,F,0
13236,11508,Kavya Iyer,39,F,0
13237,11509,Deepa Achar,5,F,0
13238,11510,Geeta Murthy,74,F,0
13239,11511,Shobha Iyer,32,F,0
13240,11512,Sowmya Naidu,34,F,0
13241,11513,Priya Murthy,24,F,0
13242,11514,Mahesh Hegde,53,M,0
13243,11515,Manjunath Shetty,17,M,0
13244,11516,Girish Naidu,52,M,0
13245,11516,Ganesh Shetty,30,M,0
13246,11517,Lakshmi Setty,44,F,0
13247,11518,Anita Patil,66,F,0
13248,11519,Shwetha Naik,48,F,0
13249,11520,Santosh Kumar,66,M,0
13250,11521,Girish Hegde,5,M,0
13251,11522,Anil Gowda,7,M,0
13252,11523,Nandini Naidu,38,F,0
13253,11524,Shobha Bhat,38,F,0
13254,11525,Bhagya Shetty,6,F,0
13255,11526,Mahesh Gowda,53,M,0
13256,11527,Ravi Gowda,28,M,0
13257,11528,Ramesh Kumar,55,M,0
13258,11528,Manjula Murthy,34,F,0
13259,11529,Pooja Kumar,15,F,0
13260,11530,Nandini Bhat,32,F,0
13261,11531,Deepa Naik,67,F,0
13262,11532,Yogesh Naidu,5,M,0
13263,11533,Suresh Bhat,23,M,0
13264,11534,Mahesh Kumar,62,M,0
13265,11535,Nagaraj Hegde,26,M,0
13266,11536,Prakash Patil,27,M,0
13267,11537,Shobha Reddy,33,F,0
13268,11538,Naveen Reddy,72,M,0
13269,11539,Manjula Murthy,44,F,0
13270,11540,Ganesh Hegde,45,M,0
13271,11541,Manjunath Shetty,60,M,0
13272,11542,Harish Achar,14,M,0
13273,11543,Anil Murthy,56,M,0
13274,11544,Priya Iyer,45,F,0
13275,11545,Kavya Poojary,22,F,0
13276,11546,Prakash Iyer,67,M,0
13277,11547,Manjunath Murthy,16,M,0
13278,11548,Vijay Iyer,9,M,0
13279,11549,Sunita Reddy,74,F,0
13280,11550,Roopa Kumar,53,F,0
13281,11551,Pooja Naidu,13,F,0
13282,11552,Girish Shetty,22,M,0
13283,11553,Vijay Rao,21,M,0
13284,11554,Manjula Patil,40,F,0
13285,11555,Deepa Murthy,22,F,0
13286,11556,Girish Patil,27,M,0
13287,11557,Manjula Bhat,56,F,0
13288,11558,Deepa Poojary,19,F,0
13289,11559,Harish Iyer,66,M,0
13290,11560,Nandini Iyer,11,F,0
13291,11560,Sunita Hegde,36,F,0
13292,11561,Anita Rao,68,F,0
13293,11562,Manjunath Naidu,14,M,0
13294,11563,Vijay Shetty,72,M,0
13295,11564,Bhagya Rao,44,F,0
13296,11565,Pooja Bhat,68,F,0
13297,11566,Shobha Bhat,49,F,0
13298,11566,Santosh Kumar,74,M,0
13299,11567,Harish Achar,52,M,0
13300,11567,Naveen Shetty,42,M,0
13301,11568,Rekha Reddy,20,F,0
13302,11569,Kavya Murthy,16,F,0
13303,11570,Sunita Reddy,10,F,0
13304,11571,Savitha Naidu,22,F,0
13305,11572,Santosh Bhat,15,M,0
13306,11573,Sowmya Kumar,18,F,0
13307,11574,Ravi Gowda,10,M,0
13308,11575,Radha Murthy,56,F,0
13309,11576,Yogesh Reddy,5,M,0
13310,11577,Savitha Achar,16,F,0
13311,11578,Geeta Gowda,7,F,0
13312,11579,Chaya Hegde,48,F,0
13313,11580,Sowmya Reddy,24,F,0
13314,11580,Anita Hegde,22,F,0
13315,11581,Savitha Hegde,72,F,0
13316,11582,Lakshmi Iyer,30,F,0
13317,11583,Anita Poojary,43,F,0
13318,11584,Yogesh Poojary,30,M,0
13319,11585,Mahesh Shetty,45,M,0
13320,11585,Rekha Iyer,6,F,0
13321,11586,Sowmya Kumar,74,F,0
13322,11587,Vidya Iyer,71,F,0
13323,11588,Chaya Naik,25,F,0
13324,11589,Ramesh Setty,8,M,0
13325,11590,Anil Iyer,59,M,0
13326,11591,Nandini Kumar,9,F,0
13327,11592,Radha Bhat,21,F,0
13328,11592,Basavaraj Rao,29,M,0
13329,11593,Priya Hegde,28,F,0
13330,11593,Shobha Naidu,59,F,0
13331,11594,Girish Hegde,24,M,0
13332,11594,Ramesh Gowda,12,M,0
13333,11595,Anita Naidu,34,F,0
13334,11596,Harish Poojary,62,M,0
13335,11596,Lakshmi Patil,28,F,0
13336,11597,Naveen Murthy,65,M,0
13337,11598,Savitha Setty,14,F,0
13338,11598,Kumar Naik,38,M,0
13339,11599,Sowmya Bhat,66,F,0
13340,11600,Roopa Murthy,69,F,0
13341,11601,Ramesh Iyer,23,M,0
13342,11602,Kavya Iyer,16,F,0
13343,11603,Manjula Setty,23,F,0
13344,11604,Shivaraj Shetty,54,M,0
13345,11605,Anita Setty,48,F,0
13346,11606,Deepa Hegde,58,F,0
13347,11607,Mahesh Naik,27,M,0
13348,11607,Kavya Reddy,33,F,0
13349,11608,Roopa Gowda,64,F,0
13350,11609,Yogesh Shetty,18,M,0
13351,11610,Raghu Achar,26,M,0
13352,11611,Ravi Bhat,39,M,0
13353,11611,Suresh Hegde,56,M,0
13354,11612,Nagaraj Bhat,13,M,0
13355,11613,Pooja Setty,24,F,0
13356,11614,Manjula Patil,42,F,0
13357,11615,Harish Rao,10,M,0
13358,11616,Ramesh Reddy,53,M,0
13359,11617,Raghu Naidu,7,M,0
13360,11617,Shivaraj Iyer,37,M,0
13361,11618,Vijay Murthy,47,M,0
13362,11619,Radha Gowda,72,F,0
13363,11620,Manjunath Iyer,25,M,0
13364,11621,Girish Iyer,74,M,0
13365,11622,Harish Gowda,38,M,0
13366,11623,Harish Gowda,64,M,0
13367,11624,Yogesh Rao,14,M,0
13368,11625,Manjunath Murthy,28,M,0
13369,11626,Ramesh Naik,33,M,0
13370,11627,Ramesh Murthy,51,M,0
13371,11628,Harish Achar,38,M,0
13372,11629,Vidya Patil,46,F,0
13373,11630,Pooja Achar,9,F,0
13374,11631,Manjula Shetty,63,F,0
13375,11632,Naveen Iyer,40,M,0
13376,11632,Shwetha Murthy,39,F,0
13377,11633,Nandini Naik,61,F,0
13378,11634,Savitha Gowda,7,F,0
13379,11634,Roopa Hegde,26,F,0
13380,11635,Nandini Hegde,37,F,0
13381,11635,Anita Iyer,35,F,0
13382,11636,Mahesh Hegde,45,M,0
13383,11637,Ramesh Gowda,10,M,0
13384,11638,Bhagya Reddy,34,F,0
13385,11639,Vidya Shetty,22,F,0
13386,11640,Anil Achar,57,M,0
13387,11641,Shobha Kumar,41,F,0
13388,11642,Lakshmi Setty,34,F,0
13389,11643,Srinivas Murthy,50,M,0
13390,11644,Bhagya Murthy,32,F,0
13391,11645,Ganesh Achar,64,M,0
13392,11646,Ravi Gowda,37,M,0
13393,11647,Rekha Rao,30,F,0
13394,11648,Chaya Murthy,71,F,0
13395,11648,Prakash Patil,38,M,0
13396,11649,Shobha Murthy,71,F,0
13397,11649,Yogesh Achar,68,M,0
13398,11650,Sunita Naidu,61,F,0
13399,11651,Suresh Shetty,43,M,0
13400,11651,Deepa Poojary,52,F,0
13401,11652,Manjunath Naidu,75,M,0
13402,11653,Chaya Shetty,51,F,0
13403,11653,Savitha Naik,39,F,0
13404,11654,Prakash Iyer,73,M,0
13405,11655,Basavaraj Rao,48,M,0
13406,11656,Nagaraj Murthy,58,M,0
13407,11656,Lakshmi Murthy,23,F,0
13408,11657,Basavaraj Poojary,71,M,0
13409,11657,Radha Achar,17,F,0
13410,11658,Kavya Reddy,21,F,0
13411,11659,Naveen Iyer,52,M,0
13412,11660,Santosh Patil,46,M,0
13413,11661,Deepa Gowda,34,F,0
13414,11662,Shobha Murthy,48,F,0
13415,11663,Harish Kumar,17,M,0
13416,11664,Basavaraj Naik,66,M,0
13417,11665,Deepa Murthy,51,F,0
13418,11666,Anil Iyer,64,M,0
13419,11667,Srinivas Kumar,8,M,0
13420,11668,Manjula Poojary,34,F,0
13421,11669,Geeta Naik,49,F,0
13422,11670,Savitha Hegde,20,F,0
13423,11671,Anil Iyer,18,M,0
13424,11671,Harish Setty,19,M,0
13425,11672,Chaya Setty,30,F,0
13426,11673,Anil Poojary,32,M,0
13427,11674,Bhagya Kumar,45,F,0
13428,11675,Sunita Murthy,68,F,0
13429,11676,Nandini Hegde,22,F,0
13430,11677,Rekha Reddy,29,F,0
13431,11678,Kumar Shetty,10,M,0
13432,11679,Kumar Achar,29,M,0
13433,11680,Roopa Bhat,46,F,0
13434,11681,Harish Setty,53,M,0
13435,11682,Anil Bhat,62,M,0
13436,11683,Lakshmi Bhat,54,F,0
13437,11684,Mahesh Iyer,35,M,0
13438,11685,Ravi Setty,13,M,0
13439,11686,Anita Murthy,25,F,0
13440,11687,Santosh Bhat,66,M,0
13441,11688,Srinivas Kumar,19,M,0
13442,11689,Vidya Kumar,51,F,0
13443,11690,Shivaraj Naik,70,M,0
13444,11690,Ravi Murthy,51,M,0
13445,11691,Anil Setty,39,M,0
13446,11692,Kavya Naidu,60,F,0
13447,11693,Prakash Hegde,67,M,0
13448,11694,Kavya Gowda,7,F,0
13449,11695,Priya Murthy,62,F,0
13450,11696,Radha Murthy,20,F,0
13451,11697,Sunita Bhat,63,F,0
13452,11698,Girish Murthy,52,M,0
13453,11699,Girish Murthy,27,M,0
13454,11700,Manjula Setty,24,F,0
13455,11701,Nagaraj Achar,63,M,0
13456,11702,Manjula Reddy,15,F,0
13457,11703,Harish Patil,21,M,0
13458,11704,Prakash Iyer,21,M,0
13459,11705,Suresh Shetty,67,M,0
13460,11705,Nandini Achar,62,F,0
13461,11706,Sunita Naidu,11,F,0
13462,11707,Savitha Naik,67,F,0
13463,11708,Manjula Hegde,60,F,0
13464,11709,Suresh Hegde,36,M,0
13465,11710,Nagaraj Shetty,36,M,0
13466,11711,Sunita Patil,38,F,0
13467,11712,Nandini Hegde,71,F,0
13468,11713,Mahesh Kumar,55,M,0
13469,11714,Manjula Kumar,64,F,0
13470,11715,Srinivas Murthy,16,M,0
13471,11716,Manjula Achar,42,F,0
13472,11717,Roopa Poojary,60,F,0
13473,11718,Santosh Gowda,45,M,0
13474,11719,Mahesh Poojary,9,M,0
13475,11720,Ganesh Murthy,34,M,0
13476,11721,Shwetha Setty,34,F,0
13477,11722,Mahesh Rao,58,M,0
13478,11723,Basavaraj Patil,26,M,0
13479,11724,Geeta Kumar,12,F,0
13480,11725,Girish Poojary,40,M,0
13481,11726,Sunita Poojary,72,F,0
13482,11727,Savitha Naik,52,F,0
13483,11728,Deepa Iyer,5,F,0
13484,11729,Chaya Setty,32,F,0
13485,11730,Nandini Rao,65,F,0
13486,11731,Prakash Gowda,69,M,0
13487,11732,Kavya Patil,16,F,0
13488,11733,Nagaraj Patil,62,M,0
13489,11734,Girish Naidu,60,M,0
13490,11734,Nandini Gowda,50,F,0
13491,11735,Geeta Kumar,32,F,0
13492,11736,Naveen Hegde,48,M,0
13493,11737,Naveen Reddy,63,M,0
13494,11738,Girish Kumar,54,M,0
13495,11739,Santosh Naik,54,M,0
13496,11740,Priya Kumar,28,F,0
13497,11741,Suresh Bhat,46,M,0
13498,11742,Kumar Hegde,62,M,0
13499,11742,Nagaraj Poojary,9,M,0
13500,11743,Chaya Poojary,71,F,0
13501,11744,Lakshmi Rao,31,F,0
13502,11744,Anil Reddy,51,M,0
13503,11745,Manjunath Naik,30,M,0
13504,11746,Roopa Shetty,73,F,0
13505,11747,Ganesh Shetty,38,M,0
13506,11747,Geeta Hegde,19,F,0
13507,11748,Deepa Hegde,14,F,0
13508,11748,Shwetha Bhat,23,F,0
13509,11749,Anita Naidu,70,F,0
13510,11749,Nagaraj Hegde,59,M,0
13511,11750,Radha Shetty,72,F,0
13512,11750,Pooja Setty,7,F,0
13513,11751,Priya Iyer,41,F,0
13514,11751,Lakshmi Shetty,32,F,0
13515,11752,Kavya Reddy,37,F,0
13516,11753,Bhagya Patil,23,F,0
13517,11754,Anil Achar,33,M,0
13518,11755,Shivaraj Setty,5,M,0
13519,11756,Basavaraj Gowda,68,M,0
13520,11756,Suresh Kumar,21,M,0
13521,11757,Suresh Naik,30,M,0
13522,11758,Harish Iyer,40,M,0
13523,11758,Yogesh Iyer,32,M,0
13524,11759,Basavaraj Reddy,41,M,0
13525,11760,Savitha Reddy,20,F,0
13526,11761,Geeta Kumar,39,F,0
13527,11762,Nandini Naik,38,F,0
13528,11763,Shwetha Rao,22,F,0
13529,11764,Manjunath Iyer,31,M,0
13530,11765,Pooja Poojary,70,F,0
13531,11765,Nagaraj Setty,33,M,0
13532,11766,Kumar Kumar,61,M,0
13533,11767,Vijay Setty,23,M,0
13534,11768,Suresh Iyer,22,M,0
13535,11769,Rekha Murthy,37,F,0
13536,11770,Geeta Naidu,38,F,0
13537,11771,Priya Rao,8,F,0
13538,11772,Shivaraj Achar,71,M,0
13539,11773,Prakash Naik,16,M,0
13540,11773,Roopa Hegde,14,F,0
13541,11774,Suresh Poojary,59,M,0
13542,11775,Lakshmi Gowda,9,F,0
13543,11776,Ganesh Kumar,63,M,0
13544,11777,Manjula Kumar,6,F,0
13545,11778,Chaya Reddy,57,F,0
13546,11779,Raghu Hegde,70,M,0
13547,11779,Ravi Kumar,5,M,0
13548,11780,Geeta Iyer,41,F,0
13549,11781,Ganesh Kumar,45,M,0
13550,11782,Santosh Naik,24,M,0
13551,11783,Nagaraj Naik,7,M,0
13552,11784,Kavya Reddy,13,F,0
13553,11785,Nandini Hegde,7,F,0
13554,11786,Prakash Poojary,57,M,0
13555,11787,Priya Gowda,74,F,0
13556,11788,Sowmya Achar,53,F,0
13557,11789,Radha Setty,14,F,0
13558,11790,Raghu Murthy,56,M,0
13559,11791,Manjunath Achar,67,M,0
13560,11792,Sunita Murthy,27,F,0
13561,11793,Yogesh Bhat,45,M,0
13562,11794,Geeta Naidu,54,F,0
13563,11795,Rekha Kumar,22,F,0
13564,11796,Radha Gowda,71,F,0
13565,11797,Rekha Achar,21,F,0
13566,11798,Mahesh Poojary,13,M,0
13567,11799,Geeta Patil,28,F,0
13568,11800,Savitha Poojary,49,F,0
13569,11801,Radha Naidu,33,F,0
13570,11802,Basavaraj Bhat,5,M,0
13571,11803,Deepa Rao,60,F,0
13572,11804,Manjunath Kumar,29,M,0
13573,11805,Savitha Setty,14,F,0
13574,11806,Manjunath Murthy,19,M,0
13575,11807,Mahesh Bhat,20,M,0
13576,11808,Radha Gowda,8,F,0
13577,11809,Yogesh Naik,65,M,0
13578,11810,Raghu Iyer,50,M,0
13579,11811,Shwetha Hegde,68,F,0
13580,11812,Naveen Iyer,65,M,0
13581,11813,Kumar Poojary,34,M,0
13582,11814,Ganesh Murthy,62,M,0
13583,11815,Manjunath Gowda,44,M,0
13584,11816,Shobha Hegde,47,F,0
13585,11817,Priya Naik,73,F,0
13586,11818,Lakshmi Achar,26,F,0
13587,11819,Anil Naidu,55,M,0
13588,11819,Manjunath Setty,34,M,0
13589,11820,Nagaraj Poojary,37,M,0
13590,11821,Ganesh Kumar,13,M,0
13591,11822,Sowmya Murthy,33,F,0
13592,11823,Kavya Iyer,6,F,0
13593,11823,Chaya Setty,28,F,0
13594,11824,Shwetha Reddy,28,F,0
13595,11825,Santosh Gowda,72,M,0
13596,11826,Santosh Gowda,52,M,0
13597,11827,Ravi Rao,70,M,0
13598,11828,Basavaraj Rao,11,M,0
13599,11829,Yogesh Naik,46,M,0
13600,11830,Shivaraj Naidu,5,M,0
13601,11831,Naveen Rao,59,M,0
13602,11832,Nagaraj Iyer,51,M,0
13603,11833,Bhagya Hegde,35,F,0
13604,11834,Ravi Gowda,33,M,0
13605,11835,Pooja Bhat,43,F,0
13606,11836,Chaya Hegde,18,F,0
13607,11837,Nagaraj Kumar,49,M,0
13608,11838,Lakshmi Reddy,27,F,0
13609,11839,Bhagya Bhat,67,F,0
13610,11840,Deepa Gowda,16,F,0
13611,11841,Kavya Gowda,17,F,0
13612,11842,Manjunath Poojary,44,M,0
13613,11843,Savitha Poojary,52,F,0
13614,11844,Shivaraj Naik,43,M,0
13615,11845,Geeta Gowda,42,F,0
13616,11846,Nandini Rao,38,F,0
13617,11847,Prakash Hegde,32,M,0
13618,11848,Ganesh Kumar,71,M,0
13619,11849,Rekha Rao,71,F,0
13620,11850,Bhagya Shetty,36,F,0
13621,11851,Sowmya Reddy,50,F,0
13622,11851,Ramesh Patil,49,M,0
13623,11852,Anil Gowda,13,M,0
13624,11852,Geeta Poojary,24,F,0
13625,11853,Srinivas Patil,53,M,0
13626,11854,Priya Poojary,62,F,0
13627,11855,Raghu Hegde,33,M,0
13628,11856,Roopa Murthy,13,F,0
13629,11857,Harish Rao,38,M,0
13630,11857,Radha Bhat,50,F,0
13631,11858,Nagaraj Poojary,33,M,0
13632,11859,Shivaraj Setty,66,M,0
13633,11859,Ravi Reddy,35,M,0
13634,11860,Srinivas Kumar,17,M,0
13635,11860,Shobha Rao,47,F,0
13636,11861,Santosh Shetty,27,M,0
13637,11862,Bhagya Achar,27,F,0
13638,11863,Raghu Hegde,21,M,0
13639,11863,Santosh Achar,10,M,0
13640,11864,Savitha Rao,49,F,0
13641,11865,Ganesh Setty,16,M,0
13642,11865,Ravi Iyer,9,M,0
13643,11866,Shwetha Poojary,48,F,0
13644,11867,Deepa Setty,49,F,0
13645,11868,Naveen Shetty,48,M,0
13646,11869,Nandini Poojary,14,F,0
13647,11870,Sunita Kumar,74,F,0
13648,11871,Deepa Reddy,32,F,0
13649,11872,Bhagya Kumar,74,F,0
13650,11873,Girish Kumar,58,M,0
13651,11874,Harish Reddy,60,M,0
13652,11875,Manjunath Kumar,32,M,0
13653,11876,Deepa Kumar,45,F,0
13654,11877,Kumar Achar,17,M,0
13655,11878,Manjula Hegde,7,F,0
13656,11879,Nandini Patil,18,F,0
13657,11880,Geeta Naidu,58,F,0
13658,11881,Sowmya Hegde,72,F,0
13659,11881,Ganesh Gowda,25,M,0
13660,11882,Nandini Patil,40,F,0
13661,11883,Rekha Patil,17,F,0
13662,11884,Ramesh Poojary,20,M,0
13663,11885,Priya Bhat,12,F,0
13664,11886,Prakash Setty,24,M,0
13665,11887,Vidya Gowda,29,F,0
13666,11888,Vidya Naik,29,F,0
13667,11889,Radha Naidu,23,F,0
13668,11889,Girish Rao,66,M,0
13669,11890,Roopa Setty,57,F,0
13670,11891,Srinivas Rao,30,M,0
13671,11892,Srinivas Kumar,27,M,0
13672,11893,Raghu Naidu,27,M,0
13673,11893,Ravi Hegde,35,M,0
13674,11894,Chaya Bhat,11,F,0
13675,11894,Shobha Rao,64,F,0
13676,11895,Vidya Achar,27,F,0
13677,11896,Savitha Poojary,46,F,0
13678,11897,Shobha Bhat,28,F,0
13679,11898,Kavya Naik,29,F,0
13680,11899,Sunita Shetty,12,F,0
13681,11900,Srinivas Murthy,71,M,0
13682,11901,Basavaraj Poojary,12,M,0
13683,11902,Ramesh Naidu,20,M,0
